NumMensaje,Algoritmo,MensajeRecibido,Fix,Success
8929,hamming,emgxqavjqdp,False,True
8930,hamming,vzvkvzclzqcxtw,False,True
8931,hamming,ofqjache,False,True
8932,hamming,ydqeewklyxz,False,True
8933,hamming,pxlwwspjifmxeb,False,True
8934,hamming,xvuhdxkcjeye,False,True
8935,hamming,lprrbekkr,False,True
8936,hamming,sezhsihml,False,True
8937,hamming,dickl,False,True
8938,hamming,gwegsmfevr,False,True
8939,hamming,tsjooin,False,True
8940,hamming,gubslbaapmyzi,False,True
8941,hamming,yotposahzoyibiz,False,True
8942,hamming,yqgjzahpki,False,True
8943,hamming,xwqykmpkiyitdy,False,True
8944,hamming,qhqxcbwlaep,False,True
8945,hamming,uzrqnx,False,True
8946,hamming,lltnrqbpap,False,True
8947,hamming,xdzgwjxb,False,True
8948,hamming,xbkeqkegs,False,True
8949,hamming,spifgoybtbmk,False,True
8950,hamming,gbtnymtrdmqhy,False,True
8951,hamming,mxydqeplzzcadwn,False,True
8952,hamming,xdgvygyobkg,False,True
8953,hamming,ijolddorigbzpeg,False,True
8954,hamming,ovdwaqhn,False,True
8955,hamming,myndpiiyjrlf,True,True
8956,hamming,ydhyxl,False,True
8957,hamming,sdcsztkqrspzil,False,True
8958,hamming,berlhqxjuvxbblu,False,True
8959,hamming,utkfucb,False,True
8960,hamming,lnudrtjmrhad,True,True
8961,hamming,riajhrnvdst,False,True
8962,hamming,vjbailtzrmhl,False,True
8963,hamming,skvfvhao,False,True
8964,hamming,auuufwpdunnzp,False,True
8965,hamming,xhrpwlwjo,False,True
8966,hamming,nmjchpgcyqgtk,False,True
8967,hamming,jjayngnegeyp,False,True
8968,hamming,zmxoe,False,True
8969,hamming,uskikhsqrbbzd,False,True
8970,hamming,eyindke,False,True
8971,hamming,qlzdfxotytbme,True,True
8972,hamming,dwero,False,True
8973,hamming,sjddfbomcjutimc,False,True
8974,hamming,yubikbyvmwwy,False,True
8975,hamming,slhiiyagixemja,False,True
8976,hamming,slftq,False,True
8977,hamming,pgoficjjlggqrdg,False,True
8978,hamming,elhvw,False,True
8979,hamming,vgyzllo,False,True
8980,hamming,nirxgqzadtiztq,True,True
8981,hamming,xfygservhhhwohg,False,True
8982,hamming,hfkmpogmrpuwpqt,False,True
8983,hamming,iprfw,False,True
8984,hamming,pfrulfwxgkqx,True,True
8985,hamming,jxlbktalfocu,False,True
8986,hamming,waxvg,False,True
8987,hamming,hesjhjixhd,False,True
8988,hamming,wwtjkxsqutdfnb,False,True
8989,hamming,swimlpbmgi,False,True
8990,hamming,hjakkib,False,True
8991,hamming,cbqwklr,False,True
8992,hamming,cyyaccixaici,False,True
8993,hamming,vohxefmspwbmag,False,True
8994,hamming,wagltwmcsn,False,True
8995,hamming,plzjyuyo,False,True
8996,hamming,trdqbayi,False,True
8997,hamming,cztjqa,False,True
8998,hamming,qhuvpt,False,True
8999,hamming,ffxtiyid,False,True
9000,hamming,yrszessq,False,True
9001,hamming,idjqasrnwmtmvno,False,True
9002,hamming,jcfcdavu,False,True
9003,hamming,ufjvl,False,True
9004,hamming,zbhohbcoxlbes,False,True
9005,hamming,vphuoocxltpz,False,True
9006,hamming,vxjlgxgetke,False,True
9007,hamming,mugoorj,False,True
9008,hamming,mytkuiiqajm,False,True
9009,hamming,qqrhygrjgmrkrf,False,True
9010,hamming,fwzporlzbu,False,True
9011,hamming,ftnkc,False,True
9012,hamming,jcpxdsj,False,True
9013,hamming,ogjhbran,False,True
9014,hamming,kvhql,False,True
9015,hamming,ynjcflzavb,False,True
9016,hamming,mllngzacjk,False,True
9017,hamming,voissnnwx,False,True
9018,hamming,jrcytfek,False,True
9019,hamming,kbxkziqv,False,True
9020,hamming,gpgdchvo,False,True
9021,hamming,cwdxkmbqxyiszf,False,True
9022,hamming,myodsxfws,False,True
9023,hamming,sacayjutowgezaf,True,True
9024,hamming,urjnzk,False,True
9025,hamming,ddozlzzlufvtqf,False,True
9026,hamming,rjvni,False,True
9027,hamming,pghlnm,False,True
9028,hamming,yccozqv,False,True
9029,hamming,mvoqcaghdufb,False,True
9030,hamming,lcektyrhqkqaqz,False,True
9031,hamming,qgorexrs,True,True
9032,hamming,iyvuv,False,True
9033,hamming,pmiwymhmrawl,False,True
9034,hamming,lbjoovn,True,True
9035,hamming,bjrvg,False,True
9036,hamming,wofevkkdm,False,True
9037,hamming,uqfrktal,False,True
9038,hamming,alzgq,False,True
9039,hamming,vldjrrtsqt,False,True
9040,hamming,npwkc,False,True
9041,hamming,tzbfikthqekjjm,False,True
9042,hamming,xurmq,False,True
9043,hamming,wnwbk,False,True
9044,hamming,wfxfbjknon,False,True
9045,hamming,uwzujvms,False,True
9046,hamming,tghulwozbmxi,False,True
9047,hamming,jvuauuxijn,False,True
9048,hamming,lrnkmgbpvwacd,False,True
9049,hamming,byzkmxrvudnedjf,False,True
9050,hamming,oydtyiqqjc,False,True
9051,hamming,lypzz,False,True
9052,hamming,yqqetqkzmcuvi,False,True
9053,hamming,gpwcpsyn,False,True
9054,hamming,isiaziebruhcrx,False,True
9055,hamming,taybllsdudb,False,True
9056,hamming,fqcqjmhhcun,False,True
9057,hamming,mkialtfd,False,True
9058,hamming,jvfgbzxeowkcotz,False,True
9059,hamming,yqvuc,False,True
9060,hamming,ujnxrylfz,False,True
9061,hamming,korlmknf,True,True
9062,hamming,lceep,False,True
9063,hamming,ojukouqpkuwqpid,False,True
9064,hamming,qoncf,False,True
9065,hamming,sbcnupv,False,True
9066,hamming,nawtkrux,False,True
9067,hamming,lwqerekjnu,False,True
9068,hamming,jcwewxrhggkp,False,True
9069,hamming,dqgogsfikkj,False,True
9070,hamming,fiftf,False,True
9071,hamming,gilieoqbnrcgcv,False,True
9072,hamming,jhgex,False,True
9073,hamming,lpxnfldofgnxhn,False,True
9074,hamming,akatigzbdbgctni,False,True
9075,hamming,eoppwlt,False,True
9076,hamming,ecfwctgisjbj,False,True
9077,hamming,xqldvc,False,True
9078,hamming,slzcymheelverj,False,True
9079,hamming,lgwxbgnnh,False,True
9080,hamming,dqnbvrxjojghti,False,True
9081,hamming,mhcuttaqez,False,True
9082,hamming,anyuyndb,False,True
9083,hamming,wkspawinx,True,True
9084,hamming,odhqe,False,True
9085,hamming,uuqzmyrutudox,False,True
9086,hamming,ncwni,False,True
9087,hamming,dvugpvufkzik,False,True
9088,hamming,kcmdhrujh,False,True
9089,hamming,ptaazuk,False,True
9090,hamming,ycxxctdvhpu,False,True
9091,hamming,dwjpj,False,True
9092,hamming,nznvzlhrnim,False,True
9093,hamming,bccosmlimiige,True,True
9094,hamming,pigdpf,False,True
9095,hamming,voxwljosnfxkfsj,False,True
9096,hamming,zyuwcjuehnmf,False,True
9097,hamming,imkaxohbbmu,False,True
9098,hamming,qmtenuarsn,False,True
9099,hamming,gmkuroqqazp,False,True
9100,hamming,lyvdfijaqxpft,False,True
9101,hamming,hifilt,False,True
9102,hamming,mcaidukh,False,True
9103,hamming,zflvojwvx,False,True
9104,hamming,inleyfnyi,False,True
9105,hamming,mbtecbx,False,True
9106,hamming,yvhhswnzn,False,True
9107,hamming,zseegib,False,True
9108,hamming,nygrgbgdzyrust,False,True
9109,hamming,yldkkfaaejxwdj,False,True
9110,hamming,hzzcivrdfbhrlsk,False,True
9111,hamming,icoqazpiqwg,False,True
9112,hamming,jzagmamrtnjqn,False,True
9113,hamming,glnozfdfqeqwe,False,True
9114,hamming,xagykakpsw,False,True
9115,hamming,ivcvaovcase,False,True
9116,hamming,rfbfbyuongnrr,False,True
9117,hamming,zxwfhwilokk,False,True
9118,hamming,znujez,False,True
9119,hamming,zutxwpgxlaxnd,False,True
9120,hamming,txtouji,False,True
9121,hamming,vlmmrfngivv,False,True
9122,hamming,mgxdhny,False,True
9123,hamming,khltknwzxnbiusy,False,True
9124,hamming,kzfwdttnigh,False,True
9125,hamming,hcluwryxpdcv,False,True
9126,hamming,hbdcaa,False,True
9127,hamming,wsjnpykqoznmp,False,True
9128,hamming,cmtfthyuhnhc,False,True
9129,hamming,ersjlgg,False,True
9130,hamming,sjuvi,False,True
9131,hamming,ynzbkaddxh,False,True
9132,hamming,tm7wgupvsvf,True,False
9133,hamming,vycsoy,False,True
9134,hamming,edailkzwqbxt,False,True
9135,hamming,zhvwhbhpyfdpmtn,False,True
9136,hamming,ibkednsffg,False,True
9137,hamming,plehmcfmmpbgz,False,True
9138,hamming,anelo,False,True
9139,hamming,ppanbytedo,False,True
9140,hamming,pvfyfogw,True,True
9141,hamming,zmusoouwdjdgvh,False,True
9142,hamming,srwege,False,True
9143,hamming,rlejhngvf,False,True
9144,hamming,whfdtyqvbfdnx,False,True
9145,hamming,lmylhfbtujg,False,True
9146,hamming,pelypgow,False,True
9147,hamming,quyufy,False,True
9148,hamming,incpehydhjvkvq,False,True
9149,hamming,atmwuvwj,False,True
9150,hamming,qhskqcwernyd,True,True
9151,hamming,rlmhm,False,True
9152,hamming,muzthjnfhqdxho,False,True
9153,hamming,kwbkbqm,True,True
9154,hamming,ydzwgobpzymyhva,False,True
9155,hamming,mpnvyfnfokgofaw,False,True
9156,hamming,iyfpjjmeq,False,True
9157,hamming,nesihobuynrgnc,False,True
9158,hamming,apqokbqsnkhe,False,True
9159,hamming,vapro,False,True
9160,hamming,luialmtcr,False,True
9161,hamming,bueulifuuhv,False,True
9162,hamming,fvxesgy,False,True
9163,hamming,zmzugvcdddv,False,True
9164,hamming,xnfpo,False,True
9165,hamming,hqdgwaemtpb,False,True
9166,hamming,ppmymlaqgslbd,False,True
9167,hamming,ropunvv,False,True
9168,hamming,chbmcjknkj,False,True
9169,hamming,cjqtfgxfbfldx,False,True
9170,hamming,tumdqcygg,True,True
9171,hamming,ggvsaoc,False,True
9172,hamming,ujopvh,False,True
9173,hamming,jvwunursfmqig,False,True
9174,hamming,fwwpqhbdgkzyl,False,True
9175,hamming,betdcm,False,True
9176,hamming,pwsdacakogeo,False,True
9177,hamming,lxwogfjwq,False,True
9178,hamming,jobjyo,False,True
9179,hamming,hncsqekarejnklp,False,True
9180,hamming,lalocb,False,True
9181,hamming,daomnoczksdoqcs,False,True
9182,hamming,mocglfthdqz,False,True
9183,hamming,ozifmfhxiagmxyo,False,True
9184,hamming,jwhztzu,False,True
9185,hamming,nirpieqlejpux,False,True
9186,hamming,biqwufzeyfrlsxy,False,True
9187,hamming,gtwpymft,False,True
9188,hamming,cakthy,False,True
9189,hamming,hujgabvwwg,False,True
9190,hamming,kgbqdedbe,False,True
9191,hamming,obemgc,False,True
9192,hamming,ocfkmgg,False,True
9193,hamming,cyrphpbsbijz,True,True
9194,hamming,dqkwb,False,True
9195,hamming,dutebl,False,True
9196,hamming,kkejybpedvk,False,True
9197,hamming,zdgcmi,False,True
9198,hamming,vnlbyy,True,True
9199,hamming,wxmsrif,False,True
9200,hamming,jqeghdxthir,False,True
9201,hamming,yeytiymxdm,False,True
9202,hamming,ptkraegciud,False,True
9203,hamming,zfajs,False,True
9204,hamming,qwtsugv,False,True
9205,hamming,vdquzct,False,True
9206,hamming,ubjguusl,False,True
9207,hamming,uysdjobjegy,False,True
9208,hamming,drgnjuji,False,True
9209,hamming,vnmdplgefct,False,True
9210,hamming,iwfoklpd,False,True
9211,hamming,uidnslhhezt,False,True
9212,hamming,olttiemdstcw,False,True
9213,hamming,blmsd,True,True
9214,hamming,gbjthasug,False,True
9215,hamming,ltdnqtweeqlbfig,True,True
9216,hamming,ngxifydkqsiws,False,True
9217,hamming,qquprzspt,False,True
9218,hamming,qejgnysauvksxcl,False,True
9219,hamming,zadvjgh,False,True
9220,hamming,nskqfjfv,False,True
9221,hamming,ymrpazrwarbnfax,False,True
9222,hamming,cyqeghkhqtsqzri,False,True
9223,hamming,plipagem,False,True
9224,hamming,jcdtogr,False,True
9225,hamming,zxwmszk,False,True
9226,hamming,eixagylnhgdqkm,False,True
9227,hamming,wrecq,True,True
9228,hamming,dehddctomesgly,False,True
9229,hamming,gfscoikpazkhs,False,True
9230,hamming,iueenygw,False,True
9231,hamming,yvdywqmqutzndn,False,True
9232,hamming,qumjmmrmuudd,False,True
9233,hamming,lhgeofypbzu,False,True
9234,hamming,zvdwaqwnvn,False,True
9235,hamming,rskqgzvttnusm,False,True
9236,hamming,okahzhabasvjy,True,True
9237,hamming,lslvxcrfep,False,True
9238,hamming,kjrgswlub,False,True
9239,hamming,ozsql,False,True
9240,hamming,zeyslnfp,False,True
9241,hamming,nimijbordcv,False,True
9242,hamming,txmrrdjsl,False,True
9243,hamming,hrgrpiwwlm,False,True
9244,hamming,vzaygpty,False,True
9245,hamming,kilhyogbiqkh,False,True
9246,hamming,nthodgdaitnj,False,True
9247,hamming,nylthohdbilqqs,True,True
9248,hamming,zkcxdwtqykdlhr,True,True
9249,hamming,pjhll,False,True
9250,hamming,rmggxvlppucapvb,True,True
9251,hamming,xzpqsc,False,True
9252,hamming,mnbsevqr,False,True
9253,hamming,avrxkpwdnrroju,False,True
9254,hamming,lnmrbnhp,True,True
9255,hamming,kkgwl,False,True
9256,hamming,pynaoqexhl,False,True
9257,hamming,dorsrmkxdwvckqo,False,True
9258,hamming,gsejybssfgjvmgt,False,True
9259,hamming,lwbttmkhck,False,True
9260,hamming,uxirxpexovmm,False,True
9261,hamming,ljseatglfhps,False,True
9262,hamming,ukgnhjuxtsrmlmp,False,True
9263,hamming,ggslnlzvk,False,True
9264,hamming,doxuqthzcyijjwl,False,True
9265,hamming,rgptkk,False,True
9266,hamming,tfpzknzbue,False,True
9267,hamming,jhuzxqgixpysfy,False,True
9268,hamming,gbylzugolzax,False,True
9269,hamming,gzhvruxjbhne,False,True
9270,hamming,dyfmyfrqtclrw,False,True
9271,hamming,tpqufghgrr,False,True
9272,hamming,jyutoibxp,False,True
9273,hamming,pmvmcaazs,False,True
9274,hamming,aisto,False,True
9275,hamming,ktxpm,False,True
9276,hamming,mkywbginq,False,True
9277,hamming,budhwz,False,True
9278,hamming,mimulrxgvtogf,False,True
9279,hamming,amhsgldzvvaqix,False,True
9280,hamming,cjykuwhrkxvcx,False,True
9281,hamming,uzddappctakjsbb,False,True
9282,hamming,mydytuzhrukcvsn,False,True
9283,hamming,ufxqgaxkdao,False,True
9284,hamming,dsnnzvtdna,False,True
9285,hamming,nyfnlwwmcuh,False,True
9286,hamming,wakckew,False,True
9287,hamming,usducswdlmejugi,True,True
9288,hamming,zozhpbiihd,False,True
9289,hamming,kobakecimjtfsc,True,True
9290,hamming,swzpcv,False,True
9291,hamming,nwgsrewdpcykybn,False,True
9292,hamming,zrgogdhcfvsnnz,False,True
9293,hamming,zqnaav,True,True
9294,hamming,dtcmvtmn,False,True
9295,hamming,pizmgepveknciq,False,True
9296,hamming,yqiulrizvlyal,False,True
9297,hamming,hfohc,False,True
9298,hamming,udsevqrf,True,True
9299,hamming,pwgycldwehtf,False,True
9300,hamming,lypza,False,True
9301,hamming,hjynis,False,True
9302,hamming,qhlwvs,False,True
9303,hamming,bysma,False,True
9304,hamming,tymcr,False,True
9305,hamming,hcyokedrjmzgg,True,True
9306,hamming,hasnjbthaszzue,False,True
9307,hamming,bksgrxsihhjuclc,False,True
9308,hamming,rhqjjotnbihmkbi,False,True
9309,hamming,ugzhtmflzb,False,True
9310,hamming,fbvivtrwhglbrw,True,True
9311,hamming,pqwvwrst,False,True
9312,hamming,imqolmpurdgfkb,False,True
9313,hamming,ycciqandamhy,False,True
9314,hamming,gbhlke,False,True
9315,hamming,huxlwaqvyoyh,False,True
9316,hamming,jduhutd,False,True
9317,hamming,rtmrwewkwoab,False,True
9318,hamming,gluzdiftp,True,True
9319,hamming,yebdl,False,True
9320,hamming,mcljbww,False,True
9321,hamming,tmpit,False,True
9322,hamming,nunsotcpftzx,False,True
9323,hamming,fumbufzqrinpupu,False,True
9324,hamming,vkxwpvawuwgdjr,False,True
9325,hamming,mycnpjfo,True,True
9326,hamming,vtnrwn,False,True
9327,hamming,fkugdyplgjxmzq,True,True
9328,hamming,cxntaioh,False,True
9329,hamming,kbrfv,False,True
9330,hamming,huxxqy,False,True
9331,hamming,xnmlbpqgvzpjgm,False,True
9332,hamming,klkrior,False,True
9333,hamming,ayyvoqx,False,True
9334,hamming,iccbhamlnnievmr,False,True
9335,hamming,hdkiosvrlc,False,True
9336,hamming,gxwoyleeembbsq,False,True
9337,hamming,ftkim,False,True
9338,hamming,astpnxvxoau,True,True
9339,hamming,sggdjlidhcnnoc,False,True
9340,hamming,kgmpfg,False,True
9341,hamming,iextbmblb,False,True
9342,hamming,ihluvylcjuborgm,False,True
9343,hamming,esybzseqckxx,False,True
9344,hamming,mnyoydiqhsd,False,True
9345,hamming,hlphafqrqikjja,False,True
9346,hamming,cjumbamqohcohhx,False,True
9347,hamming,sbpaztsr,False,True
9348,hamming,ipafixvjw,False,True
9349,hamming,ooxykwmmeow,False,True
9350,hamming,xxpzdknaf,False,True
9351,hamming,qpxpylgvbxa,True,True
9352,hamming,rdgln,False,True
9353,hamming,vbqzrt,False,True
9354,hamming,rsugqxnnat,False,True
9355,hamming,pscpcukiqqw,False,True
9356,hamming,gaacozs,False,True
9357,hamming,utyqi,False,True
9358,hamming,pcfxtoxvalrbos,False,True
9359,hamming,vulkzzbqgp,False,True
9360,hamming,yxlacbqxy,False,True
9361,hamming,cuhuirhuzq,False,True
9362,hamming,rqpiep,False,True
9363,hamming,femkhuop,False,True
9364,hamming,lpgpd,False,True
9365,hamming,oanxhscipg,False,True
9366,hamming,cynaoslyfi,False,True
9367,hamming,hgwcythfu,False,True
9368,hamming,xzcowwjr,False,True
9369,hamming,bxxujn,False,True
9370,hamming,ucvqmgqa,False,True
9371,hamming,kvbptx,False,True
9372,hamming,hjkcc,False,True
9373,hamming,rhtgcajdt,False,True
9374,hamming,zfgwgdtbjavty,False,True
9375,hamming,sbffxt,False,True
9376,hamming,ptpdmf,False,True
9377,hamming,owgfekszwjw,False,True
9378,hamming,auctbg,False,True
9379,hamming,smybbakbifxcek,False,True
9380,hamming,gubtmecphvecjaa,False,True
9381,hamming,ewuct,False,True
9382,hamming,fcqxasii,False,True
9383,hamming,zhvyvmyllrbg,False,True
9384,hamming,slakzmrmzshroke,False,True
9385,hamming,pnqndwdxd,False,True
9386,hamming,fojpmtcip,False,True
9387,hamming,r.lmemgdrx,True,False
9388,hamming,ebzayfx,False,True
9389,hamming,mqkiskqkwmmbmhx,False,True
9390,hamming,pskaghrvrjwdbr,False,True
9391,hamming,gyflztc,True,True
9392,hamming,iyzruafojwrgrgg,False,True
9393,hamming,cvtjfzejajwvlsw,False,True
9394,hamming,mqkmlcubt,False,True
9395,hamming,jewqs,False,True
9396,hamming,adgxkwws,False,True
9397,hamming,hdpxmpzfczvudej,True,True
9398,hamming,gjlppfje,False,True
9399,hamming,kauwbwfxs,False,True
9400,hamming,gvqsyb,False,True
9401,hamming,nrqcojnfmcy,True,True
9402,hamming,srxaylqkqu,False,True
9403,hamming,oihtp,False,True
9404,hamming,lolplmjm,False,True
9405,hamming,hsbbvj,False,True
9406,hamming,xdhaszlf,False,True
9407,hamming,dseasq,False,True
9408,hamming,mcaasslwcj,False,True
9409,hamming,bnvyldjejrq,False,True
9410,hamming,spmumrjamxgp,False,True
9411,hamming,igwufvpelqrkqil,False,True
9412,hamming,upwpalivbtkad,False,True
9413,hamming,yvxqmxqxtww,False,True
9414,hamming,rinksycurh,False,True
9415,hamming,ypvpjnzbf,False,True
9416,hamming,htveut,False,True
9417,hamming,pfofflagmk,False,True
9418,hamming,vanpgyslnmwmg,False,True
9419,hamming,zlspgrgpafq,False,True
9420,hamming,hgswsnmseyeyj,False,True
9421,hamming,iguyxvbn,False,True
9422,hamming,raxfntnsqkn,False,True
9423,hamming,vedixnzlecbvz,False,True
9424,hamming,qhmvbillbb,False,True
9425,hamming,iqpyhizmcggwvjc,False,True
9426,hamming,wklkzdml,False,True
9427,hamming,xspurwevq,False,True
9428,hamming,dudeprfuakx,False,True
9429,hamming,pfxfbmreqwisnv,False,True
9430,hamming,wakutzdelucve,False,True
9431,hamming,ctqaq,False,True
9432,hamming,dkbxo,False,True
9433,hamming,jslczvlbmkdr,False,True
9434,hamming,ahqhsl,False,True
9435,hamming,dotzyotslvzsr,False,True
9436,hamming,fnebmp,False,True
9437,hamming,easfvzvnkhsugpu,False,True
9438,hamming,donlgcimagk,False,True
9439,hamming,rryope,False,True
9440,hamming,ebeorx,False,True
9441,hamming,dncodotle,False,True
9442,hamming,dusqoiuie,False,True
9443,hamming,xhnqjpkzqut,False,True
9444,hamming,jzhiyoivar,False,True
9445,hamming,ftfuqo,False,True
9446,hamming,jwpobzcug,False,True
9447,hamming,dfxqp,False,True
9448,hamming,sxfkpip,False,True
9449,hamming,zyeudmjz,False,True
9450,hamming,odlxmuwfwuq,False,True
9451,hamming,zlwonffpkmb,False,True
9452,hamming,wzfiemzizyh,False,True
9453,hamming,gebjjhc,True,True
9454,hamming,wdsyran,False,True
9455,hamming,uudvvbdt,False,True
9456,hamming,tfnowvyxitor,True,True
9457,hamming,pdqmiyrdwylcvi,False,True
9458,hamming,uwwaaq,False,True
9459,hamming,ggjbt,False,True
9460,hamming,fwwpzhckiuluqmc,True,True
9461,hamming,ottjixlphiiuhl,False,True
9462,hamming,looirlzavqkbai,False,True
9463,hamming,mxkgoajf,False,True
9464,hamming,xsdxhif,False,True
9465,hamming,nyrow,False,True
9466,hamming,ebqahelvmx,True,True
9467,hamming,svvkrmldhqvo,False,True
9468,hamming,cxpikyzsrvpo,False,True
9469,hamming,pdvwthqnwsgdapj,False,True
9470,hamming,yqruizotxtz,False,True
9471,hamming,rkuhrh,False,True
9472,hamming,ghrlnggwa,True,True
9473,hamming,ilcbdv,False,True
9474,hamming,dvfvdkracfpttn,True,True
9475,hamming,wmjsiszmqhwwv,False,True
9476,hamming,qrzrevau,False,True
9477,hamming,pphguwnjhsad,True,True
9478,hamming,oecyaitqadzcl,False,True
9479,hamming,nzydo,False,True
9480,hamming,zbnrmhthex,False,True
9481,hamming,ejlmg,False,True
9482,hamming,gwguqldh,False,True
9483,hamming,oohklrs,False,True
9484,hamming,jpdfhxkyeetz,False,True
9485,hamming,xgpdlrq,False,True
9486,hamming,nlbalddotaoit,False,True
9487,hamming,mzkdfmhtydtivf,False,True
9488,hamming,ovmbvjb,False,True
9489,hamming,bikzxfby,False,True
9490,hamming,rqdbtngbt,False,True
9491,hamming,gzfref,True,True
9492,hamming,dyksbwrdgabb,False,True
9493,hamming,xdzom,False,True
9494,hamming,nahaz,False,True
9495,hamming,dhunsligi,False,True
9496,hamming,dzkwskqvzz,False,True
9497,hamming,cjdfnot,False,True
9498,hamming,vtlrbxm,False,True
9499,hamming,uwfxmycdowl,False,True
9500,hamming,yvqhfnmvyjjbd,False,True
9501,hamming,dxzkblwjdmdmv,False,True
9502,hamming,mnxezmly,False,True
9503,hamming,hcwkrxjh,False,True
9504,hamming,gtvcib,False,True
9505,hamming,tnvwwm,False,True
9506,hamming,evbndgi,False,True
9507,hamming,nljaucfmjn,False,True
9508,hamming,cpunowasatnl,False,True
9509,hamming,qkfiiuhvtjmyokw,False,True
9510,hamming,scgcxadjauumxt,False,True
9511,hamming,beteistwrtl,False,True
9512,hamming,mimilvx,False,True
9513,hamming,odeqdymrqvuux,False,True
9514,hamming,migmwqqlbtrbzfm,False,True
9515,hamming,cmamwwloju,False,True
9516,hamming,pmjop,False,True
9517,hamming,nzqkpummgyla,False,True
9518,hamming,ansbyqpvdx,False,True
9519,hamming,utsseuzy,False,True
9520,hamming,jlvuvyhdry,True,True
9521,hamming,qvxjzvnsob,False,True
9522,hamming,uhltrk,True,True
9523,hamming,fwdpuqiwqlkqq,False,True
9524,hamming,upxbswfqykud,True,True
9525,hamming,ukcolgr,False,True
9526,hamming,ejbxqio,False,True
9527,hamming,rfnmqruuf,False,True
9528,hamming,jqenhxjbizqt,False,True
9529,hamming,jyzcyjockqj,False,True
9530,hamming,xqjqhihiyfwzod,False,True
9531,hamming,ngzxqdfqasv,False,True
9532,hamming,sfrunixrzbam,False,True
9533,hamming,mxmcjitpld,False,True
9534,hamming,kyxzsgujihpctq,True,True
9535,hamming,jixaouh,False,True
9536,hamming,eurwsfj,False,True
9537,hamming,djsba,False,True
9538,hamming,xqxfccrvrgqy,False,True
9539,hamming,xseejs,False,True
9540,hamming,dvxzqibqhxrcoon,False,True
9541,hamming,sykyadfvgngfvk,True,True
9542,hamming,qdetluqigxrvnp,False,True
9543,hamming,hdhmtp,False,True
9544,hamming,dofyehnpbqkycyz,False,True
9545,hamming,kpcyohjdzajf,False,True
9546,hamming,hwvyheoqt,False,True
9547,hamming,uvmmhxuoujhhm,False,True
9548,hamming,zleqktyvnmfs,False,True
9549,hamming,baioaamem,False,True
9550,hamming,qutjxmtptyvbtc,False,True
9551,hamming,gcvgpqnjsys,False,True
9552,hamming,bijehgfpnatcbfu,False,True
9553,hamming,ejdcoyu,False,True
9554,hamming,pqkajugirn,False,True
9555,hamming,kzgqratpckfwrl,False,True
9556,hamming,krymdlxqksj,False,True
9557,hamming,wbqhkvzovxpllp,False,True
9558,hamming,nvgjevitjpghy,False,True
9559,hamming,xjwdmuvlysqeo,False,True
9560,hamming,sjroqgikhgp,False,True
9561,hamming,xkrpw,False,True
9562,hamming,asoerbzysm,False,True
9563,hamming,izncginqyzrd,False,True
9564,hamming,ptovetkmno,False,True
9565,hamming,rvklkizevrpddp,True,True
9566,hamming,stwqqpb,False,True
9567,hamming,vlsbpqalej,False,True
9568,hamming,vcjindlm,False,True
9569,hamming,ldbks,False,True
9570,hamming,jolyifichtdxfr,False,True
9571,hamming,llteqwgnwhcc,False,True
9572,hamming,agnukgstmm,False,True
9573,hamming,jubzywlznfo,False,True
9574,hamming,hdgqinhqmyk,False,True
9575,hamming,ziakevtuefphf,False,True
9576,hamming,ennsx,False,True
9577,hamming,zcswg,False,True
9578,hamming,dfdqqxwxbfa,False,True
9579,hamming,adxcqchztwl,True,True
9580,hamming,cckhpcdedbni,False,True
9581,hamming,suhefahewae,False,True
9582,hamming,bazhxy,False,True
9583,hamming,xkdkfwvgytsaxum,True,True
9584,hamming,bypdoxqm,False,True
9585,hamming,ofsyn,False,True
9586,hamming,gpjlpnsaasonvqe,False,True
9587,hamming,zkufxgd,False,True
9588,hamming,rkjprkzm,False,True
9589,hamming,swgohrjyxaanhk,False,True
9590,hamming,kdceluzrf,False,True
9591,hamming,ltckw,False,True
9592,hamming,kjteooqtqx,False,True
9593,hamming,jypkqpiryfb,False,True
9594,hamming,vywiyzjrwvcjf,True,True
9595,hamming,tbqbbcqkhz,False,True
9596,hamming,gwnebuxcxfjfjp,False,True
9597,hamming,exkxjkfgityefas,False,True
9598,hamming,avpmtjnvf,False,True
9599,hamming,lwukeck,False,True
9600,hamming,ugnlskytryt,True,True
9601,hamming,vhxhyzije,False,True
9602,hamming,mufbp,False,True
9603,hamming,cxqtarlxdsprgv,False,True
9604,hamming,pljxfhuyebibmau,False,True
9605,hamming,ruwwrdkltnbolrx,False,True
9606,hamming,jlsxbpktoqqz,False,True
9607,hamming,cixafstungjsuk,False,True
9608,hamming,aerreoblf,False,True
9609,hamming,awnaijihlpor,False,True
9610,hamming,wrliqzigtk,False,True
9611,hamming,bimopnxtd,False,True
9612,hamming,czenuepehqnwnk,False,True
9613,hamming,tldqxc,False,True
9614,hamming,ytosa,False,True
9615,hamming,wcyscwtgqpelp,False,True
9616,hamming,yybywaggpi,False,True
9617,hamming,dybewpgjgrtda,False,True
9618,hamming,yfhgd,True,True
9619,hamming,hthdzf,False,True
9620,hamming,vipsuubqoxszy,False,True
9621,hamming,kfbtclknacqmn,False,True
9622,hamming,nnjgcwycdawo,True,True
9623,hamming,oopygc,False,True
9624,hamming,feotpzzev,False,True
9625,hamming,txqnt,False,True
