NumMensaje,Algoritmo,MensajeRecibido,Fix,Success
1618,hamming,pdvst,True,True
1619,hamming,zzcenljdottqier,True,True
1620,hamming,qgskz,False,True
1621,hamming,gpcmpgeejazw,True,True
1622,hamming,dlrtgbzcz,True,True
1623,hamming,qvfpsuovdwzej,False,True
1624,hamming,gtuwtgluq,False,True
1625,hamming,ktxrcxgqyjx,False,True
1626,hamming,bwtrtbwkpo,False,True
1627,hamming,pavjvbhtpndvdc,True,True
1628,hamming,eiwdzbvvxk,False,True
1629,hamming,payvj,False,True
1630,hamming,ddnhwxnnhadcr,False,True
1631,hamming,zkdmrhph,False,True
1632,hamming,hfpqyvwbqcuvoqt,True,False
1633,hamming,lkhla,False,True
1634,hamming,qxhxhhsgbjtp,True,True
1635,hamming,qlmcu,False,True
1636,hamming,yzupkj,False,True
1637,hamming,wehrw,False,True
1638,hamming,ogirjvqlftzm,False,True
1639,hamming,pxjcxóa8nzvik,True,False
1640,hamming,udmszyxlusml,False,True
1641,hamming,aaqzvlhp,False,True
1642,hamming,pbinxjlhxl,False,True
1643,hamming,qdjjxpoiebengm,False,True
1644,hamming,mzwpvezgaar,False,True
1645,hamming,GYjemcikj,True,False
1646,hamming,aaxalxed,False,True
1647,hamming,cgxmybfjuzscrbm,False,True
1648,hamming,qiuvfcau,True,True
1649,hamming,msvgvahpruvn,True,True
1650,hamming,kjprhj,False,True
1651,hamming,cnqmoewpb,True,True
1652,hamming,gvwwmogjtevfp,False,True
1653,hamming,oqdocalqxgmau,False,True
1654,hamming,vgvwddzdmcbi,True,True
1655,hamming,bknhzjk,False,True
1656,hamming,zfazoqxmvroh,False,True
1657,hamming,dwqrqamwjxdaaqx,False,True
1658,hamming,dmoqxegucuyxiwd,True,True
1659,hamming,wwxncitrjatnbn,True,True
1660,hamming,rshinhz,True,True
1661,hamming,iufsjkusdtir,True,False
1662,hamming,dcoatsgzhlgjcj,False,True
1663,hamming,vqterggjruonq,False,True
1664,hamming,cqjcuorlootpb,False,True
1665,hamming,ropqk,False,True
1666,hamming,qtukgi,False,True
1667,hamming,lhgrnwe,False,True
1668,hamming,ffbcciyayeieao,False,True
1669,hamming,adycaf,False,True
1670,hamming,qzjsodj,True,True
1671,hamming,fwlbgwwybwaxsuz,True,True
1672,hamming,sgqxzfzefokiyw,False,True
1673,hamming,bztgqmp,False,True
1674,hamming,jxdkoc,False,True
1675,hamming,pjvmozfmduuxdwl,False,True
1676,hamming,njqokpogb,True,True
1677,hamming,ztdorsueonnlaxe,False,True
1678,hamming,zrygbcqkttaq,False,True
1679,hamming,wsmidlva,False,True
1680,hamming,rnkrvkvxhtwpvi,True,True
1681,hamming,zpcwdrzjzwkoxq,True,True
1682,hamming,upjsdsfpvgu,False,True
1683,hamming,gfkWdmmimwpix,True,False
1684,hamming,kfbii,False,True
1685,hamming,djbxcojgtvjnz,True,True
1686,hamming,ukubgwsuy,False,True
1687,hamming,dqppnrt,False,True
1688,hamming,pneqvk,True,False
1689,hamming,robzkubly,True,True
1690,hamming,mrszwwi,False,True
1691,hamming,ukjinluxcfy,False,True
1692,hamming,hujiyilrqhv,False,True
1693,hamming,rhxpqg,False,True
1694,hamming,aksgqtugz,False,True
1695,hamming,pmfhdsknucypptv,False,True
1696,hamming,gpwosnvh,False,True
1697,hamming,naxqyqnbdcqqgz,False,True
1698,hamming,ioxzwr,False,True
1699,hamming,bkzvblaxqea,False,True
1700,hamming,wktqaitbup,False,True
1701,hamming,fnnmccad,False,True
1702,hamming,tkknei,False,True
1703,hamming,inhfxmntmh,False,True
1704,hamming,ityldq,False,True
1705,hamming,exkqimtdffv|,True,False
1706,hamming,tnxnqjaizrg,False,True
1707,hamming,upkfkgughm,False,True
1708,hamming,pswjwtrsuxd,False,True
1709,hamming,rdicubvjmzkuq,True,True
1710,hamming,gxsbs,True,True
1711,hamming,eljjal,False,True
1712,hamming,zfjviweiuk,False,True
1713,hamming,gnjahklhr,True,True
1714,hamming,vkxtk,False,True
1715,hamming,kziltc,False,True
1716,hamming,axhize,False,True
1717,hamming,sbaftotocwp,False,True
1718,hamming,ystzaftozkabn,False,True
1719,hamming,obrngkv,False,True
1720,hamming,mdnifkb,False,True
1721,hamming,ebdaucrrblfp,True,True
1722,hamming,qtezhzrrmrvulhb,True,True
1723,hamming,yunpbthg,False,True
1724,hamming,lhuvuqwhoocnud,False,True
1725,hamming,vfkrwupeowcaf,False,True
1726,hamming,xhdpuroc,False,True
1727,hamming,sbbwcri,False,True
1728,hamming,yokrlcfvzprq,False,True
1729,hamming,hnskpn,False,True
1730,hamming,vmuzroquzbd,True,True
1731,hamming,aeuxwlfq,False,True
1732,hamming,jhvcbrqvmt,True,True
1733,hamming,udzsbxazj,False,True
1734,hamming,bmoriavast,False,True
1735,hamming,doxhbk,True,True
1736,hamming,xumysl,True,True
1737,hamming,mhkkmds,True,True
1738,hamming,mqexpvds,True,True
1739,hamming,uaifwqa,False,True
1740,hamming,jmbqimudnbhwfad,False,True
1741,hamming,xpeggzapuvjt,False,True
1742,hamming,ovavbfqohdq,False,True
1743,hamming,0jkensãzitde,True,False
1744,hamming,bbmrpzdkfofthn,True,True
1745,hamming,hcpuzegrwiead,True,True
1746,hamming,lddjg,False,True
1747,hamming,tpjdgpa,True,True
1748,hamming,wkkdwxufoma,True,True
1749,hamming,dvoklexkpoemloh,False,True
1750,hamming,szwwgvkquf,False,True
1751,hamming,kkzwdwlsg$nklzo,True,False
1752,hamming,uqtrbporzp,True,True
1753,hamming,eyoshxgopusfdo,True,True
1754,hamming,cmxziy,False,True
1755,hamming,Cwuseo{y,True,False
1756,hamming,npihzumw,False,True
1757,hamming,aqdmlyyguboy,True,True
1758,hamming,vmdcolxxlimqxlt,True,True
1759,hamming,yynwwgpyyz,False,True
1760,hamming,motomtfkayissw,False,True
1761,hamming,tiwoazmq,False,True
1762,hamming,fzrhfofdvajlwd,True,True
1763,hamming,uiswbkhqeyzx,True,True
1764,hamming,hwakebcctdzt,False,True
1765,hamming,hlnfsoizldp,True,True
1766,hamming,jtnhlutvyramg,False,True
1767,hamming,kiwmwql,False,True
1768,hamming,fznxolt,False,True
1769,hamming,bxgdfxpdzm,False,True
1770,hamming,wbbhzsiabx,True,True
1771,hamming,cspcjrfhrp,False,True
1772,hamming,updvstclmk,False,True
1773,hamming,fuqfqvkon,False,True
1774,hamming,tqjygpt,False,True
1775,hamming,cxyihqkvj,False,True
1776,hamming,keqgzzj,True,True
1777,hamming,eyseidqrqjno,False,True
1778,hamming,iguqnqqer,True,True
1779,hamming,vzlvqxl,False,True
1780,hamming,seakocmjjtyfwgl,False,True
1781,hamming,mdmddmohzxbwer,True,True
1782,hamming,rbdjsihqkqwbbgn,False,True
1783,hamming,hwbivvurhahmk,False,True
1784,hamming,ikqfaroeib,False,True
1785,hamming,cdmkwo,False,True
1786,hamming,cejpkvvh,False,True
1787,hamming,oxbknsoroskdpnm,False,True
1788,hamming,kmlet,True,True
1789,hamming,alnhtqzcs,False,True
1790,hamming,fcguiuriiqzbgj,True,True
1791,hamming,unhjlumvjf,False,True
1792,hamming,wgemgmjotvz,True,True
1793,hamming,sqterxw,False,True
1794,hamming,gfzgnicnptrntv,False,True
1795,hamming,fqghgkfnmkpfvr,False,True
1796,hamming,ltbkfy,False,True
1797,hamming,zhmyxtabictwdk;,True,False
1798,hamming,cecvbFp&twediêf,True,False
1799,hamming,xnfvyi,False,True
1800,hamming,onknockwpdpucdv,False,True
1801,hamming,ixpozezyqcekpub,False,True
1802,hamming,rdxkvs,False,True
1803,hamming,tuklejwvsinssfl,True,True
1804,hamming,bjlefwdbbh,False,True
1805,hamming,tgbkmo,False,True
1806,hamming,pqejjcgixhwle,True,True
1807,hamming,fudwztiy,False,True
1808,hamming,ynojc,True,True
1809,hamming,jrzgg,False,True
1810,hamming,qqxryrcmfhrcdti,False,True
1811,hamming,ygypbcxdf,True,True
1812,hamming,swfnwwdhamayctz,False,True
1813,hamming,kmmyclel,False,True
1814,hamming,ligvmxvetncxmw,True,False
1815,hamming,aajixhj,False,True
1816,hamming,ybuwlrfaf,False,True
1817,hamming,ugntt,True,True
1818,hamming,efghqb,False,True
1819,hamming,gvjoa,False,True
1820,hamming,ò}svjexzxehe,True,False
1821,hamming,kcsojuq,False,True
1822,hamming,pdacboxaphvYkj,True,False
1823,hamming,btvwr,False,True
1824,hamming,yowenbzy,False,True
1825,hamming,ivgcv,False,True
1826,hamming,jomyxu,False,True
1827,hamming,n)ktqxxzuivrtbo,True,False
1828,hamming,sitkgy,False,True
1829,hamming,hbtaqrrphjhzws,True,True
1830,hamming,fspbhubstsicsm,False,True
1831,hamming,fmnwpkpwws,False,True
1832,hamming,vjhenfedsirqrcy,True,True
1833,hamming,wmhenhluhxnswnx,False,True
1834,hamming,tlehgjtskvihpql,True,True
1835,hamming,ojusxjnbkn,False,True
1836,hamming,ltxkctvejri,False,True
1837,hamming,vajcfmk,False,True
1838,hamming,whhyhvd,False,True
1839,hamming,jaiowxnqrjvh,True,True
1840,hamming,vmrziphcwipo,False,True
1841,hamming,gavtg,False,True
1842,hamming,pivbgnaffwajc,False,True
1843,hamming,udzszr,False,True
1844,hamming,iuhdpohqknammef,False,True
1845,hamming,ukjmqn,False,True
1846,hamming,oybccnctmbkzg,False,True
1847,hamming,udaibljmavkgqx,False,True
1848,hamming,nsayrlinwnrmg,True,True
1849,hamming,wjcsl,False,False
1850,hamming,dWyhgpxby,True,False
1851,hamming,lkuqoejnjowtbjm,False,True
1852,hamming,nnctbiobnotr,False,True
1853,hamming,wsyjnnuuyalk,True,True
1854,hamming,wvxlbqya,True,True
1855,hamming,tdjdlugal,False,True
1856,hamming,wcvmkdpej,False,True
1857,hamming,wsdcxrgzy,False,True
1858,hamming,lxpjjhiw,False,True
1859,hamming,nhft}jcpqcqw,True,False
1860,hamming,szirmgnotzdpqi,False,True
1861,hamming,pgtzxhokj,False,True
1862,hamming,voydmowrnkcbb,False,True
1863,hamming,fjjyyrxhydlhwzd,False,True
1864,hamming,hsfcodr,True,True
1865,hamming,cdwuaojfazaq,False,True
1866,hamming,uglvgwvivs,False,True
1867,hamming,egawaqofttkyaup,True,True
1868,hamming,cjkafwtcrryfjdo,False,True
1869,hamming,ssrssihpxqjautw,True,True
1870,hamming,uvoddzlbxprgqyb,False,True
1871,hamming,bizxsyp*,True,False
1872,hamming,gubeoiveewpovht,True,True
1873,hamming,urcwzzf,True,True
1874,hamming,hwidujqafh,True,False
1875,hamming,jdudzchutldeyk,False,True
1876,hamming,ocktsa,False,True
1877,hamming,pghkkbhyje,True,True
1878,hamming,vpezcvklt,False,True
1879,hamming,lotlyjmlqxcrl,False,True
1880,hamming,omasqarpdqsqyk,True,True
1881,hamming,efeynsyzebhajb,True,True
1882,hamming,qnobvn,False,True
1883,hamming,pvpvgeduuz,False,True
1884,hamming,bwdwavpq,True,True
1885,hamming,udtmop,False,True
1886,hamming,xqpllxsqttsfn,True,True
1887,hamming,azrtd,False,True
1888,hamming,ocgarpmakl,True,True
1889,hamming,noudeefihfdvtio,True,False
1890,hamming,enzav,True,True
1891,hamming,lbjbf,False,True
1892,hamming,dvHlknrajvbql`h,True,False
1893,hamming,fzcwgtohrgkkg,False,True
1894,hamming,cogyvquggk,True,True
1895,hamming,rwrbeynhtfrh,True,True
1896,hamming,pnfkw,False,True
1897,hamming,zuhogekwelxzh,True,True
1898,hamming,mguaqpy,False,True
1899,hamming,hidxtqmb,False,True
1900,hamming,qnncbxvm,False,True
1901,hamming,baami,False,True
1902,hamming,owcjfcazfnvl,False,True
1903,hamming,kvhnidvtug,False,True
1904,hamming,mqfrwb)srnaxq,False,False
1905,hamming,pbleq,False,True
1906,hamming,gmopgiuuauqirb,False,True
1907,hamming,qphmn,False,True
1908,hamming,vfjauoypsssv,False,True
1909,hamming,kkonq,False,True
1910,hamming,imqead,False,True
1911,hamming,gsjuflzanft,True,False
1912,hamming,eswxyl,False,True
1913,hamming,ywvyzb,False,True
1914,hamming,xynreqsgdkrb,False,True
1915,hamming,xmwgrhhwjhxmw,False,True
1916,hamming,xodxjpdqovzl,False,True
1917,hamming,rthuelvgp,False,True
1918,hamming,olkdvacnqtoea,True,True
1919,hamming,jyynbdsmdorwa,True,True
1920,hamming,clbsnr,False,True
1921,hamming,vxxtecsvzqgadcy,True,True
1922,hamming,dwyexi,False,True
1923,hamming,mwmxaerzvcogmjv,True,False
1924,hamming,ewcja,False,True
1925,hamming,ijbddcqyvkzpsa,True,False
1926,hamming,yrxzzysz,False,True
1927,hamming,zjxfwqbke,False,True
1928,hamming,pymalmnbtt,True,True
1929,hamming,xdbrpjsvkaf,True,True
1930,hamming,mnxuz,False,True
1931,hamming,apepqavrlnkci,False,True
1932,hamming,smniufyrltezxzl,False,True
1933,hamming,fzbquvfswxttg,False,True
1934,hamming,cpxvrrfftempx,False,True
1935,hamming,ltvf8lubnxqlt,True,False
1936,hamming,vkwchf,False,True
1937,hamming,bvkhvsn,False,True
1938,hamming,uyhmsxfuvkk,False,True
1939,hamming,nknfdvzekirew,False,True
1940,hamming,idedkydpniu,False,True
1941,hamming,utwvxlrugtyhie,True,True
1942,hamming,aiwbZqszafxqu,True,False
1943,hamming,oyonnrsdrxquc,False,True
1944,hamming,gjjkfqfm,True,True
1945,hamming,hvzkhobseeyfui,True,True
1946,hamming,lfzqapjsa,False,True
1947,hamming,ralrvjmgf,False,True
1948,hamming,xjbddjbj,False,True
1949,hamming,hvhanv,False,True
1950,hamming,dmbuoxmrwpu,True,True
1951,hamming,vbvfuhqmgx,False,True
1952,hamming,cztaxybb,False,True
1953,hamming,uagxihzv,False,True
1954,hamming,uxeuuvwepuch,True,True
1955,hamming,tcyhakfvanx,False,True
1956,hamming,guikzf,False,True
1957,hamming,jwvwdqwmzkkcde,False,True
1958,hamming,pcxdcxcsu,True,True
1959,hamming,xhkrvl,False,True
1960,hamming,zqxsj,False,True
1961,hamming,lastsqmrw,False,True
1962,hamming,daárnhcwgkkizhl,True,False
1963,hamming,kzvkameeufoaymv,False,True
1964,hamming,iijsaawmgnxzjsy,False,True
1965,hamming,hvfeicndzoaug,False,True
1966,hamming,qhebwuujpqqdmnt,False,True
1967,hamming,tohatxaw,False,True
1968,hamming,zngqa,False,True
1969,hamming,imujzfmyqo,True,True
1970,hamming,eavciqwycmhq,False,True
1971,hamming,fftxhuwnx,False,True
1972,hamming,lqcmufirzgboc,True,True
1973,hamming,ãowhywagudx,True,False
1974,hamming,hfiljtxs,False,True
1975,hamming,ffgraqlhnhb,False,True
1976,hamming,jdqaxpkj,False,True
1977,hamming,nbkxcuie,False,True
1978,hamming,Hcmmgdzeuucz,True,False
1979,hamming,uawumjimsr,True,True
1980,hamming,xarpatovqn,False,True
1981,hamming,rqisewnmjnkrzk,False,True
1982,hamming,vkfzfyjehdu,False,True
1983,hamming,ioppdltycv,False,False
1984,hamming,olohiqdjcmfkh,False,True
1985,hamming,gmegcgjxhfrh,False,True
1986,hamming,ziblixfxxtzfp,True,True
1987,hamming,wecqfsvkxvgk,True,True
1988,hamming,wigspnxscvwzlb,True,False
1989,hamming,yxrqn,False,True
1990,hamming,pzdechldtõanocm,True,False
1991,hamming,rtwsgnrhtnjnsu,False,True
1992,hamming,yeaurqsohnw,True,True
1993,hamming,selfqayxyp,False,True
1994,hamming,xekqzvofydi,False,True
1995,hamming,tsjjkmtqsakge,True,True
1996,hamming,vfypndgmmgkxhmp,False,True
1997,hamming,rrkbfm,False,True
1998,hamming,xetugdomjtan,False,True
1999,hamming,evmrzzwkzguzkuy,True,True
2000,hamming,erbjldbilook,True,True
2001,hamming,jfqcfb,False,True
2002,hamming,meefhcs,False,True
2003,hamming,qeeetihimqo,False,True
2004,hamming,pwrssy,True,True
2005,hamming,vqzciwyvydset,False,True
2006,hamming,oiobyaais,False,True
2007,hamming,wdwlzrstw,True,True
2008,hamming,hnmrpqbef,True,True
2009,hamming,tqzijqbys,False,True
2010,hamming,efnwjetkjwb,False,True
2011,hamming,bjnaoj,False,True
2012,hamming,ww~otavdpcwnuk,True,False
2013,hamming,seylynzbtwga,False,True
2014,hamming,vwftzrnqc,False,True
2015,hamming,kvooksej,False,True
2016,hamming,mgqunj,True,True
2017,hamming,mcuuyix,True,True
2018,hamming,czzojingmukyjs,False,True
2019,hamming,oumqpguhuct,False,True
2020,hamming,ahxjq,True,True
2021,hamming,wwS2jlrz,True,False
2022,hamming,svohza,False,True
2023,hamming,qqinmrsczpgqy,False,True
2024,hamming,qdeialjxk{lokr,True,False
2025,hamming,zobaehadiwfhx,False,True
2026,hamming,qysurvy,True,True
2027,hamming,mstpiqiegebjuki,True,True
2028,hamming,kwstwrrkqthxwv,True,True
2029,hamming,wxnsxh,True,True
2030,hamming,urhrehrugwhkd,False,True
2031,hamming,grrglkceaqse,False,True
2032,hamming,uibuxrcsvfa,False,True
2033,hamming,osrowongkfl,False,True
2034,hamming,tvpwyf,False,True
2035,hamming,dglmts,False,True
2036,hamming,btykrvtuihdxwkf,True,True
2037,hamming,hhxyd,False,True
2038,hamming,ghmpwzsujrnrwe,True,True
2039,hamming,jygfts,False,True
2040,hamming,eidwqifgfnnsrc,True,True
2041,hamming,tdmnetjfdjdge,False,True
2042,hamming,labhqjv,True,True
2043,hamming,ihvjbeu,False,True
2044,hamming,pfzqxcbzknmsq,False,True
2045,hamming,vwgvhsx,True,True
2046,hamming,brjvdxic,False,True
2047,hamming,rwvsfphkgu,False,True
2048,hamming,hnbaxgqvj,False,True
2049,hamming,gqqqbuqÒwrihxd,True,False
2050,hamming,turmbaksgjg,False,True
2051,hamming,obplsgyrm,False,True
2052,hamming,síowuvwlvgmqqm,True,False
2053,hamming,pmfncjylembr,False,True
2054,hamming,qmdscfvljpxe,True,True
2055,hamming,dihkflzud,True,True
2056,hamming,kfozbjxdrwkrz,False,True
2057,hamming,dtsmjgxhl,True,True
2058,hamming,jmhszlml,False,True
2059,hamming,tlmam,True,True
2060,hamming,avuontjjv,False,True
2061,hamming,bsvofkzww,True,True
2062,hamming,rrbqmabgtecq,True,True
2063,hamming,opwysjbaq,False,True
2064,hamming,jaezanhwsrfjvl,False,True
2065,hamming,qprmy,False,True
2066,hamming,mcefpvgfnhoqb,True,True
2067,hamming,gmvaxftjwws,False,True
2068,hamming,enfeeaqjlrrc,True,True
2069,hamming,lhkzowzp,True,True
2070,hamming,`egjguglfyi4xq,True,False
2071,hamming,kmreedjpgmyv,False,True
2072,hamming,lhwraozgtmwwxfc,True,True
2073,hamming,pgowktafzgqkwe,False,True
2074,hamming,jzlegwchtcjhn,True,True
2075,hamming,rysakelack,True,True
2076,hamming,h}vaixvygvgaau/,True,False
2077,hamming,cbdjtodoeklxk,True,True
2078,hamming,oizbqkdigh,False,True
2079,hamming,zwcbmzffs,True,True
2080,hamming,evczbefx,False,True
2081,hamming,npbrcskzwvrclhe,False,True
2082,hamming,myvhlstpeãdwao,False,False
2083,hamming,kzaczgn,False,True
2084,hamming,xgyjahzjshktphz,False,True
2085,hamming,aqvadbagms,True,True
2086,hamming,kesxsikab,False,True
2087,hamming,ieqsqd,False,True
2088,hamming,xrnjndwcmbbra,False,True
2089,hamming,umuvwbwfyak,False,True
2090,hamming,zohxwg8õhg,True,False
2091,hamming,lkpjqof,False,True
2092,hamming,stonfooflfr,True,False
2093,hamming,byvqwbpfkzpjwa,False,True
2094,hamming,ehiyvhopbcrylu,True,True
2095,hamming,kpxcmjvvlcqdul,True,True
2096,hamming,qpvdyimuk,False,True
2097,hamming,opcoflwfmvifx,True,False
2098,hamming,audpjd,False,True
2099,hamming,bwhezkplne,False,True
2100,hamming,onthhpf,False,True
2101,hamming,pjdwwm,False,True
2102,hamming,$oe*gngz,True,False
2103,hamming,xvrsutoaguxlkat,False,True
2104,hamming,hzbyzlgnj,False,True
2105,hamming,htekd,False,True
2106,hamming,wkzldfh,True,True
2107,hamming,jyvbkvbfrcbf,False,True
2108,hamming,epgyskbamwjpz,False,True
2109,hamming,xxyznam,False,True
2110,hamming,txikjizlmscavyp,False,True
2111,hamming,hirif,False,True
2112,hamming,rjouob,False,True
2113,hamming,qtssztolr,False,True
2114,hamming,ifkcphz,True,True
2115,hamming,ytgfjior,True,True
2116,hamming,wmdcsk,False,True
2117,hamming,mcjvjbjwpgertou,False,True
2118,hamming,wivbbubnv,False,True
2119,hamming,adiaxplnfjsq,False,True
2120,hamming,xlacpfionazq,False,True
2121,hamming,bljfmqzvmlhfmmt,False,True
2122,hamming,exeks,False,True
2123,hamming,asuvqjzifb,False,True
2124,hamming,quhgrolcdcv,False,True
2125,hamming,gndcxqdb,False,True
2126,hamming,vbttu,False,True
2127,hamming,tddpftbahrsms,False,True
2128,hamming,curfjdnfcparxd,False,True
2129,hamming,cmbuuunigg,True,True
2130,hamming,wsooivh,False,True
2131,hamming,mxdiwpnEzpi,False,False
2132,hamming,xtktpfsrzfvialz,False,True
2133,hamming,ccryosabmb,False,True
2134,hamming,olchtyq,False,True
2135,hamming,neztmajhwl,False,True
2136,hamming,qhuyrhylgahvjs,True,True
2137,hamming,apmhbmthsummzxt,True,False
2138,hamming,eierxgdo,False,True
2139,hamming,draowgkmx,True,True
2140,hamming,vfcmrp,False,True
2141,hamming,muyydvwctbbali,True,True
2142,hamming,jmmtm,False,True
2143,hamming,kgqttvaxjfcaxh,True,True
2144,hamming,ngeltdoujuih,True,True
2145,hamming,zwumcbplmnblpnh,True,True
2146,hamming,xyenezxaymbrc,True,True
2147,hamming,rphcixd,False,True
2148,hamming,plsfmm,True,True
2149,hamming,mohftca,True,True
2150,hamming,ujdcfppffxekb,False,True
2151,hamming,qooxldaithruzai,False,True
2152,hamming,mquqoobaucycjaz,False,True
2153,hamming,bklvluzqqfsqw,False,True
2154,hamming,fgfmautbyqb,True,True
2155,hamming,mnjminzkd,False,True
2156,hamming,hckhpenczpdkos,False,True
2157,hamming,xdhclxawyv,False,True
2158,hamming,ppjtfuva,False,True
2159,hamming,oggqbvgmnarf,True,True
2160,hamming,eqoufzwdal,False,True
2161,hamming,bniqke,False,True
2162,hamming,vzsbcygqq,False,True
2163,hamming,xhgydwqdodrklqe,False,True
2164,hamming,unttsftqlbvyors,False,True
2165,hamming,uhoduuqxuc,False,True
2166,hamming,apwnaguz,False,True
2167,hamming,gotqtatc,False,True
2168,hamming,mlurxgr,False,True
2169,hamming,iccmxwzvunyeg,True,True
2170,hamming,kchvddjkba,True,False
2171,hamming,qgephyeg,False,True
2172,hamming,uzdaownohwfx,True,True
2173,hamming,zvgpxr,False,True
2174,hamming,ahtvirydztlthk,False,True
2175,hamming,aifkeuw,False,True
2176,hamming,daiaq,False,True
2177,hamming,ogjfqblmtuqcsuq,False,True
2178,hamming,pnglm,False,True
2179,hamming,lhpupyc,False,True
2180,hamming,uofmpxb$,False,False
2181,hamming,rhembyeojolx,True,True
2182,hamming,hplqukbcdv,False,True
2183,hamming,ymwwcga,False,True
2184,hamming,ogellwxbppd,False,True
2185,hamming,uuhfgnyftdkxfbt,True,True
2186,hamming,kwbdzjeswbfguhl,False,True
2187,hamming,dgudr,False,True
2188,hamming,qqzrzmowec,False,True
2189,hamming,hetdl,False,True
2190,hamming,lsapqfoxzyo,False,True
2191,hamming,kwyjqsoqyzzyrr,False,True
2192,hamming,pignmzfbwgt,True,True
2193,hamming,qdurcc,False,True
2194,hamming,rpoiv,False,True
2195,hamming,zqkhrsogyymwkk,False,True
2196,hamming,yaljqpfogtwdi,False,True
2197,hamming,adzwzkxwmv,False,True
2198,hamming,wgocff,False,True
2199,hamming,cvjxoshnqco,True,True
2200,hamming,òqx@qmvfeua,True,False
2201,hamming,glnbcbluquv,True,True
2202,hamming,hanbwwcyfbikes,True,True
2203,hamming,ntyddbn,False,True
2204,hamming,mfzhjev,False,True
2205,hamming,nhalkhfz,True,True
2206,hamming,venjbibgszvfgn,True,True
2207,hamming,jvdufvamflubose,False,True
2208,hamming,nhkvzb,True,True
2209,hamming,tpcwzgjfhwwi,True,False
2210,hamming,ncbfzcpx,True,True
2211,hamming,reaomfguva,False,True
2212,hamming,gqsoumza,False,True
2213,hamming,nynvhotjf,False,True
2214,hamming,vrogjlaae,True,True
2215,hamming,wdwthhsmxw,False,True
2216,hamming,fhyryb,False,True
2217,hamming,catyhfmqemuzhq,False,True
2218,hamming,pmzmcssl,False,True
2219,hamming,okbugy,False,True
2220,hamming,pwyocnaouwi,False,True
2221,hamming,ifuhdrvff,False,True
2222,hamming,astcfgvspazjqx,False,True
2223,hamming,freoohnhhi,False,True
2224,hamming,rmabsaipukfeft,False,True
2225,hamming,gxeioclsgj,False,True
2226,hamming,oqghs,False,True
2227,hamming,cnhxqr~bxochaqy,True,False
2228,hamming,bwtegiguxazki,False,True
2229,hamming,gtjdxpsgawexb,False,True
2230,hamming,idkxkfogfzjphj,True,True
2231,hamming,ipmjag,False,True
2232,hamming,rwpbqreyiineaod,False,True
2233,hamming,xtijojqdw,False,True
2234,hamming,srsntkhbg,False,True
2235,hamming,vvshm-%pbrvb,True,False
2236,hamming,kstpkqn,False,True
2237,hamming,bhdtxltimlnh,True,True
2238,hamming,ncmxal,True,True
2239,hamming,jigyrwjpkvx,False,True
2240,hamming,oywgghssr,False,True
2241,hamming,qjpam,True,True
2242,hamming,fccsggthxkjjtgq,True,True
2243,hamming,ntilsa,False,True
2244,hamming,uddedrgc,True,True
2245,hamming,nojppmwrf,False,True
2246,hamming,xfvqw,False,True
2247,hamming,rwihm,True,True
2248,hamming,cnejcqckic,True,True
2249,hamming,guvpsfpq,False,True
2250,hamming,gyyhkegyx,False,True
2251,hamming,nisemadtrdooauv,False,True
2252,hamming,mjbkv,False,True
2253,hamming,tnsauojd,True,True
2254,hamming,jcz4~xlu,True,False
2255,hamming,bygukrqitoz,True,True
2256,hamming,ci+/zyr,True,False
2257,hamming,nib$wuT,True,False
2258,hamming,pcowhupcqtlehp,False,True
2259,hamming,zmcmrIHyhm,True,False
2260,hamming,hnmdwpkrnkq,False,True
2261,hamming,tohqwxxtozsmtjx,True,True
2262,hamming,eukzuothgsbm,True,True
2263,hamming,dwdggcfjylaaveq,False,True
2264,hamming,enhdumwg,True,True
2265,hamming,iqiexjgn,False,True
2266,hamming,eamptbr6kíeyq,True,False
2267,hamming,fotsu,True,True
2268,hamming,oqsbe,False,True
2269,hamming,mpqazfe,False,True
2270,hamming,vedvc,False,True
2271,hamming,azvsbqhgjy,True,True
2272,hamming,jqcdpkxhr,False,True
2273,hamming,nsbfh,False,True
2274,hamming,rffqccrkxttx,False,True
2275,hamming,mcrcqkmjzebtiid,True,True
2276,hamming,qldlfdpirndunmw,False,True
2277,hamming,aruvo,False,True
2278,hamming,hbaqthys,False,True
2279,hamming,mwixmmx,True,True
2280,hamming,cpyycircz,False,True
2281,hamming,hjpubxej,True,False
2282,hamming,ojpubi4eoe,True,False
2283,hamming,qbfcy,False,True
2284,hamming,rwszmveqefkru,True,True
2285,hamming,ichincvzjihwl,False,False
2286,hamming,egqopquzrtfxrvc,False,True
2287,hamming,vobbixtsw,False,True
2288,hamming,ñuispge,True,False
2289,hamming,ttrwbezwviz,True,True
2290,hamming,lpmxyzcgmicey,False,True
2291,hamming,fzxwpgw,True,True
2292,hamming,jovru,False,False
2293,hamming,cyumjzttnolhzax,False,True
2294,hamming,eulwdukb,False,True
2295,hamming,ysybnu,True,True
2296,hamming,fzamnnczgl,True,True
2297,hamming,fxmbgagobyk,True,True
2298,hamming,ifdcòjssus,True,False
2299,hamming,isrrnfrtnm,False,True
2300,hamming,joombvbzyhuivjk,True,True
2301,hamming,eukqlmwdaota,True,True
2302,hamming,vzsfsiwmj,False,True
2303,hamming,nqdwqyivdjyxn,True,False
2304,hamming,jssragqwnimx,False,True
2305,hamming,hmznkovxruokz,False,True
